code,change_date,question,media,right_answer,first_wrong_answer,second_wrong_answer
[23030007],(08.03.2023),"Značka informuje o zákazu vjezdu, který za nejbližší křižovatkou platí v přímém směru pro:",/Vestnik/GetImageQuestion/eTesty_1409.png,Všechna vozidla s okamžitou hmotností nad 6 t.,Všechna vozidla s celkovou hmotností do 6 t.,Nákladní vozidla s největší povolenou hmotností nad 6 t.
[23030008],(08.03.2023),Řidič autobusu za jízdy:,/Vestnik/GetImageQuestion/eTesty_1455.png,Nesmí držet v ruce nebo jiným způsobem mikrofon.,"Smí držet v ruce nebo jiným způsobem mikrofon a informovat cestující, pokud se jedná o nepravidelnou přepravu osob - zájezd.","Smí držet v ruce nebo jiným způsobem mikrofon a informovat cestující, pokud se jedná o zájezd a nejedná se o osádku dvou řidičů."
[23030009],(08.03.2023),Může řidič řídit vozidlo pokud je jeho schopnost k řízení snížena v důsledku jeho zdravotního stavu?,/Vestnik/GetImageQuestion/eTesty_1463.png,Nemůže.,Může.,"Může, pouze na dojetí k lékaři, nebo svého bydliště za podmínky zvýšené opatrnosti."
[23030010],(08.03.2023),Tato dopravní značka:,/Vestnik/GetImageQuestion/eTesty_1479.png,"Zakazuje vjezd vozidlům přepravujícím ropu nebo ropné materiály nebo jiné látky, které by mohly způsobit ohrožení životního prostředí, zejména znečištění vody.","Zakazuje vjezd vozidlům, která přepravují výbušniny, snadno hořlavý nebo jinak nebezpečný náklad.","Zakazuje vjezd vozidel nebo jízdních souprav přepravujících sypké materiály, které nemají zakrytý nákladový prostor."
[23030011],(08.03.2023),Smí řidič při zastavení vozidla před železničním přejezdem za snížené viditelnosti užít potkávací světla?,/Vestnik/GetImageQuestion/eTesty_1480.png,"Ne, pokud by jimi mohl oslnit řidiče v protisměru.","Ano, za všech okolností.","Ne, je povinen vždy užít dálková světla."
[23030012],(08.03.2023),Může být přetížení nákladního vozidla při přepravě nákladu nebezpečné?,/Vestnik/GetImageQuestion/eTesty_1495.png,"Ano může, neboť přetížené vozidlo se v důsledku fyzikálních zákonů může stát neovladatelným.","Ne, nemůže. Pokud má řidič dostatek zkušeností s jízdou s přetíženým nákladem, tak dokáže všechny problémy s takovýmto vozidlem eliminovat.","Ne nemůže, přetížení vozidla není nebezpečné, pokud řidič dodržuje bezpečnostní přestávky a reaguje na povětrnostní podmínky a další podněty v provozu."
[23030013],(08.03.2023),Smí řidič traktoru přepravovat v kabině děti?,/Vestnik/GetImageQuestion/eTesty_1497.png,"Ne, ve zvláštním motorovém vozidle nesmějí být přepravovány osoby mladší 15 let.","Ano, ale dítě do 150 cm výšky a 36 kg váhy musí být přepravováno v dětském zádržném systému.","Ano, ale pouze na sedadle povinně vybaveným zádržným bezpečnostním systémem."
[23030014],(08.03.2023),"Smí se s nákladním automobilem s okamžitou hmotností 12 000 kg vléci na tyči nákladní automobil,který má poruchu na brzdovém systému a má okamžitou hmotnost 15 000 kg?",,"Nesmí. Nemá-li vlečené vozidlo účinné brzdy, nesmí jeho okamžitá hmotnost být vyšší než okamžitá hmotnost vlečného vozidla.",Nesmí. Vozidlo s poškozeným brzdovým systémem se nesmí vléci vůbec.,Smí. Okamžité hmotnosti vozidel při vlečení na tyči nerozhodují.
[23030016],(08.03.2023),"Může řidič s řidičským oprávněním skupiny B s harmonizovaným kódem 96 řídit soupravu vozidel,kdy osobní automobil má největší povolenou hmotnost 3 050 kg a okamžitou hmotnost 2 500 kg a přípojné vozidlo má největší povolenou hmotnost 1 650 kg a okamžitou hmotnost 900 kg?",/Vestnik/GetImageQuestion/eTesty_1500.png,"Nesmí. V případě, kdy přípojné vozidlo převyšuje 750 kg největší povolené hmotnosti,nesmí největší povolená hmotnost jízdní soupravy pro uvedené řidičské oprávnění převýšit 4 250 kg.",Může. Pro spojení vozidel do soupravy se sčítají provozní hmotnosti každého z vozidel soupravy.,"Může. Pro spojení vozidel do soupravy je rozhodující součet okamžitých hmotností vozidel soupravy, který nesmí překročit 4 250 kg."
[23030017],(08.03.2023),Smí řidič nákladního vozidla při jízdě vozidlem držet v ruce nebo jiným způsobem vysílačku?,/Vestnik/GetImageQuestion/1501.png,Ne.,"Ano, nic mu to nezakazuje.","Ano, ale pro samotné vysílání je však již potřeba vlastnit povolení ČTÚ."
[23030018],(08.03.2023),"Jakého řidičského oprávnění musí být řidič držitelem při řízení soupravy osobního automobilu s přípojným vozidlem, když největší povolená hmotnost osobního automobilu je 2 500 kg a největší povolená hmotnost přívěsu je 1 800 kg?",/Vestnik/GetImageQuestion/eTesty_1502.png,Musí být držitelem nejméně řidičského oprávnění skupiny B+E.,"Stačí řidičské oprávnění skupiny B s harmonizovaným kódem 96"".","Může mít řidičské oprávnění skupiny B, nebo skupiny C."
[23030019],(08.03.2023),"Může řidič s řidičským oprávněním skupiny D řídit autobus s přívěsem na přepravu jízdních kol,který má největší povolenou hmotnost 900 kg?",/Vestnik/GetImageQuestion/eTesty_1503.png,Nesmí. Pro řízení této soupravy musí mít řidičské oprávnění skupiny D+E.,"Ano, může. Okamžitá hmotnost přívěsu nesmí být větší než 750 kg.","Ano, může."
[23030020],(08.03.2023),Pro řízení soupravy traktoru s přípojným vozidlem je potřeba řidičské oprávnění:,,T.,D+E.,T+E.
[23030022],(08.03.2023),"Smí do takto označeného úseku (na most), vjet řidič osobního automobilu délky 5 m s obytným přívěsem délky 6 m?",/Vestnik/GetImageQuestion/eTesty_1507.png,"Ne, součet délky tažného vozidla a přípojného vozidla je více než 8 m.","Ano, ani jedno z vozidel soupravy není delší než 8 m.","Ano, zákaz se nevztahuje na osobní vozidla."
[23030023],(08.03.2023),Řidič nákladního automobilu z výhledu s nejvyšší povolenou hmotností 3 300 kg s přípojným vozidlem s nejvyšší povolenou hmotností 2 000 kg:,/Vestnik/GetImageQuestion/eTesty_1509.png,Nesmí vjet do takto označeného úseku. Součet nejvyšších povolených hmotností vozidel soupravy je vyšší než nejvyšší povolená hmotnost vyznačená na dopravní značce.,"Smí do takto označeného úseku vjet, ani jedno z vozidel soupravy nepřesahuje povolenou hmotnost.","Smí do takto označeného úseku vjet, zákaz se vztahuje pouze na „velká“ nákladní vozidla."
[23030024],(08.03.2023),Za jakých podmínek smí řidič nákladního automobilu o nejvyšší povolené hmotnosti 7490 kg pokračovat v neděli v 16:00 hodin v jízdě po silnici č.16 směrem Mělník?,/Vestnik/GetImageQuestion/eTesty_1510.png,Smí pokračovat po silnici č.16 jen pokud je vozidlo zaregistrováno v systému elektronického mýtného a vybaveno funkční palubní jednotkou.,"Nesmí pokračovat v jízdě po silnici č.16, v neděli po celý rok platí zákaz jízdy na silnici I.třídy pro nákladní automobily.",Smí pokračovat dál bez omezení.
[23030025],(08.03.2023),"Řidič nákladního automobilu při běžném provozu (pokud tomu nebrání lékařským potvrzením doložené objektivní zdravotní důvody), musí být na sedadle vybaveném bezpečnostním pásem:",/Vestnik/GetImageQuestion/eTesty_1513.png,"Připoután, to neplatí při couvání vozidla.",Připoután vždy a bezpodmínečně.,Připoután jen při rychlosti vozidla nad 25 km/hod.
[23030026],(08.03.2023),"Pokud tomu nebrání interní předpis provozovatele vozidla, v kabině nákladního automobilu na sedadle spolujezdce vybaveném bezpečnostními pásy se:",/Vestnik/GetImageQuestion/eTesty_1514.png,"Smí přepravovat dítě, jehož tělesná hmotnost nepřevyšuje 36 kg a výška nepřevyšuje 150cm, přičemž musí být použita předepsaným způsobem dětská autosedačka.",Nesmí nikdy přepravovat osoba mladší 15 let.,"Nesmí nikdy přepravovat dítě, jehož tělesná hmotnost nepřevyšuje 36 kg a současně tělesná výška nepřevyšuje 150 cm, pokud se nejedná o osobu starší 15 let."
[23030027],(08.03.2023),"Pokud sedadlo spolujezdce v kabině nákladního automobilu není vybaveno zádržným bezpečnostním systémem, je zakázáno:",,Přepravovat na tomto sedadle dítě menší než 150 cm nebo dítě mladší 3 let.,Přepravovat na tomto sedadle osoby mladší 15 let.,"Přepravovat na tomto sedadle osoby, jejichž tělesná hmotnost nepřevyšuje 36 kg."
[23030028],(08.03.2023),Řidič autobusu (vozidla hromadné dopravy osob) nesmí:,/Vestnik/GetImageQuestion/eTesty_1518.png,Ve vozidle kouřit.,"Ve vozidle kouřit. To neplatí, pokud je prostor řidiče oddělen od prostoru pro cestující bezpečnostní přepážkou.","Ve vozidle kouřit. To neplatí, pokud v autobusu nejsou cestující."
[23030029],(08.03.2023),Je možné přepravovat na předním sedadle osobního automobilu dítě mladší 12 let a nepřevyšující parametry dané zákonem pro jízdu v zádržném systému (150 cm / 36 kg)?,/Vestnik/GetImageQuestion/eTesty_1522.png,"Ano, na předním sedadle je možné přepravovat dítě v zádržném systému (tzv. vajíčku), dále s využitím dalších typů zádržných systémů (dětská autosedačka/podsedák), které se používají až do doby dosažení výškových a hmotnostních limitů dle zákona.","Ne, základním limitem pro jízdu na předním sedadle je věk. Dítě mladší 12 let nesmí vpředu cestovat.","Ano, ale pouze v zádržném systému pro nejmenší (tzv. vajíčku). V ostatních případech je umístění dětských autosedaček a podsedáků možné pouze na zadních sedadlech."
[23030030],(08.03.2023),Při přepravě dětí a jejich umístění do dětské autosedačky je důležité zejména dbát na:,/Vestnik/GetImageQuestion/eTesty_1523.png,"Výšku přepravovaného dítěte, která má zásadní vliv na polohu bezpečnostního pásu, ten nikdy nesmí vést přes krk dítěte.",Dostatečnou hmotnost přepravovaného dítěte a jeho neustálého kontaktu dolních končetin s podlahou vozidla.,"Umístění dětské autosedačky pouze za sedadlem spolujezdce, tedy vzadu vpravo. Jiná sedadla ve vozidle nejsou vybavena systémem ISOFIX."
[23030031],(08.03.2023),"Řidič vozidla z výhledu smí vjet do levého jízdního pruhu, pokud:",/Vestnik/GetImageQuestion/eTesty_1580.png,"Okamžitá šířka vozidla včetně nákladu a zpětných zrcátek není větší než 2,2 m.","Největší povolená šířka vozidla dle technického průkazu bez sklopné části zrcátek není menší než 2,2 m.","Dodrží odstup od před ním jedoucího vozidla nejméně 2,2 m."
[23030032],(08.03.2023),Kdy je nutné vypnout čelní airbag před sedadlem spolujezdce s ohledem na přepravu dětí v zádržném systému?,/Vestnik/GetImageQuestion/eTesty_1586.png,"Bezpodmínečně pokaždé, když je dítě přepravováno v dětském zádržném systému čelem proti směru jízdy automobilu (tzv. vajíčko/protisměrná dětská autosedačka). V případě zádržných systémů instalovaných ve směru jízdy vozidla se airbag nevypíná, ale doporučuje se posunout sedadlo s dětskou autosedačkou směrem dozadu od čelního airbagu.","Pokud mám na dětském zádržném systému použitém čelem proti směru jízdy automobilu (na tzv. vajíčku) ochranné madlo, není nutné čelní airbag vypínat.",V případě umístění dětské autosedačky na přední sedadlo zůstává tento bezpečnostní prvek vždy aktivní.
[23060001],(22.06.2023),Ve vyobrazené dopravní situaci řidič vozidla z výhledu,/Vestnik/GetImageQuestion/HPF1_VDS2203_HD.mp4,"musel umožnit nevidomému chodci nerušené a bezpečné přejití vozovky, protože bylo zřejmé, že nevidomý chodec hodlá přecházet vozovku po přechodu pro chodce.","nemusel zastavit před přechodem pro chodce, nevidomý chodec byl ještě daleko od místa přecházení vozovky a řidič měl dostatek času přechod pro chodce přejet, aniž by chodce ohrozil nebo omezil.","nemusel umožnit nevidomému chodci přejití vozovky, protože ten se dopustil přestupku, kdy hodlal sám, bez doprovodu přecházet vozovku."
[23060002],(22.06.2023),Nevidomý chodec signalizuje úmysl přejít vozovku,/Vestnik/GetImageQuestion/HPF1_VDS2204_HD.mp4,mávnutím bílou slepeckou holí ve směru přecházení.,ťukáním bílé slepecké hole o konec chodníku.,"otočením hlavy ze strany na stranu, jako kdyby se rozhlížel."
[23060003],(22.06.2023),Řidič vozidla z výhledu ve vyobrazené dopravní situaci,/Vestnik/GetImageQuestion/HPF1_ADS2202_HD.mp4,"musel dbát zvýšené opatrnosti i v případě, že šel nevidomý chodec po chodníku a přizpůsobit svou jízdu tak, aby byl schopný reagovat na případnou neočekávanou reakci nevidomého chodce.","nemusel dbát zvýšené opatrnosti, protože nevidomý chodec šel po chodníku a neměl tedy důvod této situaci přizpůsobit svou jízdu.","musel dbát zvýšené opatrnosti a dodržet zákonem stanovený odstup minimálně 2 m od nevidomého chodce, aby mohl zabránit případné kolizi."
[23060004],(22.06.2023),Při průjezdu levotočivé zatáčky s ohledem na zásady bezpečné jízdy řidič motocyklu,/Vestnik/GetImageQuestion/HPF1_VDS2205_HD.mp4,"neměl by tělem přesahovat podélnou čáru souvislou, aby předcházel rizikovým situacím.","může tělem přesahovat do protisměrného jízdního pruhu, nesmí přesáhnout podélnou čáru souvislou koly motocyklu.","může tělem přesahovat do protisměrného jízdního pruhu, jelikož může kdykoli narovnat motocykl, vyhnout se překážce a následně pokračovat v průjezdu zatáčkou."
[23060005],(22.06.2023),Pro optimální průjezd pravotočivou zatáčkou s ohledem na zásady bezpečné jízdy najíždí řidič motocyklu do zatáčky,/Vestnik/GetImageQuestion/HPF1_VDS2206_HD.mp4,"do levé části svého jízdního pruhu, má tak větší poloměr při průjezdu zatáčkou a dříve tak vidí do zatáčky.","v pravé části svého jízdního pruhu, má tak větší poloměr při průjezdu zatáčkou a dříve tak vidí do zatáčky.","ke středu svého jízdního pruhu, má tak menší poloměr při průjezdu zatáčkou, není nutné, aby viděl co nejdále do zatáčky."
[23060006],(22.06.2023),Došlo ve vyobrazené dopravní situaci k porušení pravidel silničního provozu?,/Vestnik/GetImageQuestion/HPF1_VDS2207_HD.mp4,"Ano, chodec se před tím, než vstoupil na přechod pro chodce nepřesvědčil o situaci v provozu a vběhl bezprostředně před řidiče motocyklu.","Ano, řidič motocyklu musel zastavit za autobusem, který stojí v obci v zastávce a pokračovat až po jeho odjetí.","Ne, chodec má na přechodu přednost a řidič motocyklu tomu přizpůsobil rychlost své jízdy."
